gene	mean_diff	tstat	p	n_old	n_young	fdr
ENSG00000157985	-0.045889330625809244	-1.5020278189733804	0.13503474514970587	88	90	0.3435988875588419
ENSG00000163072	0.060993684675955784	1.5019199314189517	0.13503623161561598	88	90	0.3435988875588419
ENSG00000272123	-0.0787704817310364	-1.5011887012124177	0.13510161724875733	88	90	0.34370669784138624
ENSG00000150773	-0.057271452625885066	-1.5011139953363766	0.1351188036078015	88	90	0.34370669784138624
ENSG00000127989	-0.03528561928396279	-1.5014778878080752	0.13519326369288523	88	90	0.3438449525337862
ENSG00000271228	-0.07572387679186376	-1.500840873652712	0.13521457054711208	88	90	0.3438479984808253
ENSG00000211771	-0.1796854808136399	-1.5004158430085714	0.13530845823294566	88	90	0.3440204718673539
ENSG00000274750	-0.12045461408707192	-1.5003293155895276	0.13532263253873456	88	90	0.3440204718673539
ENSG00000163075	-0.1140433285850111	-1.5002202860149703	0.1353573820129411	88	90	0.3440576594379783
ENSG00000188042	-0.06627874147358392	-1.5002155754521567	0.1353830421741423	88	90	0.3440717357514356
ENSG00000130270	-0.09134664413432825	-1.4998997037051351	0.13543455010478378	88	90	0.34415148941026863
ENSG00000137868	-0.11297232319050687	-1.4998354583831026	0.13546897027510585	88	90	0.34418780426954454
ENSG00000221520	-0.1555385049966912	-1.4997292672453777	0.1355210514901395	88	90	0.34420107833474833
ENSG00000216866	0.06961310996219994	1.49976725003558	0.13552359585111134	88	90	0.34420107833474833
ENSG00000147654	-0.027457406437343845	-1.5000906174644986	0.13553458450364703	88	90	0.34420107833474833
ENSG00000275202	-0.056914600852634445	-1.499523760145305	0.1356076683155898	88	90	0.3443023780464473
ENSG00000183155	-0.03171728625479764	-1.4998369866072019	0.13561474449633443	88	90	0.3443023780464473
ENSG00000083097	-0.06279852000235331	-1.4986432208810474	0.13583296606758205	88	90	0.34471983907541986
ENSG00000165669	-0.030727136423293944	-1.498754033686026	0.13584504670990263	88	90	0.34471983907541986
ENSG00000165282	-0.03990540801488773	-1.4982614934374134	0.13585768001268778	88	90	0.34471983907541986
ENSG00000123388	0.1727010830051282	1.498291497281162	0.13585981610206763	88	90	0.34471983907541986
ENSG00000140945	-0.09797160125664905	-1.4981228100492787	0.1358952312583997	88	90	0.3447585399536167
ENSG00000162711	-0.10064796560484934	-1.497803756344982	0.13599653293516714	88	90	0.344946521190063
ENSG00000109323	-0.04687067023603708	-1.4977501283815784	0.13602813595221802	88	90	0.344946521190063
ENSG00000133574	-0.05874442698690263	-1.4980995693089372	0.1360420146240616	88	90	0.344946521190063
ENSG00000128708	-0.03306708891329313	-1.4975171128390847	0.13605567189572987	88	90	0.344946521190063
ENSG00000276291	-0.04559335589692992	-1.4986925904542716	0.13607019623527547	88	90	0.344946521190063
ENSG00000115306	-0.03389186812932632	-1.4973283686866947	0.13612475748538844	88	90	0.34503368340389223
ENSG00000114648	-0.04093126076239262	-1.4971417183066686	0.13619958014545006	88	90	0.3451337770622586
ENSG00000172432	-0.03213803200792542	-1.49838329395319	0.13622147934238807	88	90	0.3451337770622586
ENSG00000271778	-0.08633192496975339	-1.4968451930000084	0.1362248612493791	88	90	0.3451337770622586
ENSG00000176435	-0.043197357230589706	-1.4970312471321465	0.1362449848043889	88	90	0.3451337770622586
ENSG00000150681	-0.11369356239859285	-1.4967695411297783	0.13626759670366975	88	90	0.3451399253497332
ENSG00000110719	0.05280686487747577	1.4966197834667903	0.13630006094862007	88	90	0.3451710222394038
ENSG00000186660	-0.0320602194814299	-1.4964808351682135	0.13641555653308773	88	90	0.34540429200520745
ENSG00000141456	-0.025075845139248987	-1.4960597965957387	0.13643257431447284	88	90	0.34540429200520745
ENSG00000238832	-0.10621278315785965	-1.4959877776581116	0.13645377642790535	88	90	0.3454068280001115
ENSG00000282939	-0.1384588927796624	-1.4958853514137425	0.13650511452960926	88	90	0.3454856354857591
ENSG00000147274	-0.018487517072907078	-1.4957779372323512	0.13665242682795947	88	90	0.3458072881946543
ENSG00000267102	-0.07773385214726347	-1.495429525283289	0.13673813469923807	88	90	0.3459729750254915
ENSG00000063244	-0.021007631309156505	-1.496093071528111	0.13680660327332175	88	90	0.3460950006466236
ENSG00000163545	-0.05646090724831776	-1.4944308958934867	0.13685873110518942	88	90	0.34615155150638854
ENSG00000095015	-0.05214652054414026	-1.4943806177946806	0.1368694449812675	88	90	0.34615155150638854
ENSG00000170006	0.09585757087306579	1.493950592432679	0.13698066382700352	88	90	0.34636307137868216
ENSG00000109255	0.15046679458869638	1.4941733239454533	0.1369935932939954	88	90	0.34636307137868216
ENSG00000114554	-0.05471162546598096	-1.4939014008702551	0.13701830862878905	88	90	0.3463743434718604
ENSG00000204438	-0.024706668207671534	-1.4940125828214772	0.13711122523873034	88	90	0.34655799561818923
ENSG00000091106	-0.08433382612706275	-1.4929839978542627	0.1372445957640697	88	90	0.34671021288726467
ENSG00000277969	-0.04953947849764151	-1.4929346153223682	0.13725477157077226	88	90	0.34671021288726467
ENSG00000099800	0.022908965376951862	1.4929100122024057	0.13726703168413293	88	90	0.34671021288726467
ENSG00000141433	-0.15728921144801755	-1.492849760207162	0.1372735277446302	88	90	0.34671021288726467
ENSG00000256683	-0.04875032103116261	-1.493564034978614	0.13728651149035487	88	90	0.34671021288726467
ENSG00000160336	-0.04207707520437509	-1.4937541563604624	0.13731155041368495	88	90	0.34671021288726467
ENSG00000167711	-0.07420871093320214	-1.4926090855772802	0.13733019450396133	88	90	0.34671021288726467
ENSG00000163751	-0.09176311291155859	-1.4925974275712255	0.13733366114307524	88	90	0.34671021288726467
ENSG00000147894	-0.05507728724702332	-1.4923913856974642	0.137447738482282	88	90	0.3469469855784677
ENSG00000082512	0.06502476530959145	1.4919004775667548	0.13763029935861107	88	90	0.3473537682984985
ENSG00000230204	-0.07320870234425869	-1.491400101494224	0.13764951950351634	88	90	0.3473537682984985
ENSG00000112159	-0.04954169284191079	-1.4915615894491263	0.13767424224249147	88	90	0.3473648912652149
ENSG00000113593	-0.034958534100018035	-1.4918250584165185	0.1377666050344367	88	90	0.3475466479026015
ENSG00000183864	-0.028817161338745123	-1.490738156966324	0.13784760831656964	88	90	0.3476806362616512
ENSG00000283511	0.11121900158380571	1.4906805674276882	0.13786038445838908	88	90	0.3476806362616512
ENSG00000143429	-0.091241357361586	-1.4901690638778697	0.1379720743279735	88	90	0.3479110011700367
ENSG00000184922	-0.06791942966927556	-1.4907209476885206	0.13800645650465487	88	90	0.3479463874628566
ENSG00000112584	-0.03228489238756671	-1.4896523467507619	0.13816781127576105	88	90	0.3483018435801619
ENSG00000137103	-0.04869162803754312	-1.4892399776589804	0.1382560873355948	88	90	0.34843627935370897
ENSG00000264370	-0.16082980834614802	-1.4890538862657547	0.13827408279290368	88	90	0.34843627935370897
ENSG00000242472	-0.21285045075852915	-1.489215215606374	0.13828227333143864	88	90	0.34843627935370897
ENSG00000110076	-0.09430080215429193	-1.488837699532152	0.13832235856991817	88	90	0.3484859303354989
ENSG00000153827	-0.031452508937195756	-1.4885668409467456	0.1384020286633845	88	90	0.3486352811012392
ENSG00000124198	-0.046298940835590496	-1.4894387409761227	0.13843008847450763	88	90	0.34865460050458186
ENSG00000099866	-0.13239435718585324	-1.4883426452213686	0.1384585445166124	88	90	0.34867491203086237
ENSG00000077549	-0.03155210445907297	-1.4885653563491497	0.1385663610913086	88	90	0.34884120546575187
ENSG00000278281	-0.17290739331587435	-1.4878980715658034	0.13857696636404773	88	90	0.34884120546575187
ENSG00000027697	-0.03038076081724972	-1.4882688585757236	0.1385857833048045	88	90	0.34884120546575187
ENSG00000120029	-0.02734465032205602	-1.4883948826297357	0.1386744131428496	88	90	0.34901292174412496
ENSG00000116459	-0.01784487955504943	-1.4878278416249262	0.13869985380023467	88	90	0.3490255776497737
ENSG00000110195	0.13403626868051344	1.487520789759495	0.13872052516416306	88	90	0.34902623010329964
ENSG00000165660	-0.030239593873963244	-1.4874845708091866	0.1388010714738132	88	90	0.3491775078903534
ENSG00000229447	-0.09099731581424186	-1.486655001918773	0.13897732885956557	88	90	0.3495694831082247
ENSG00000013588	0.13138905328547912	1.48723864250339	0.13905447739827084	88	90	0.34968007559189573
ENSG00000267100	-0.03340332213752184	-1.4860232985932806	0.1390621974399024	88	90	0.34968007559189573
ENSG00000140416	-0.05322720835016703	-1.4864881671987218	0.13911136723792777	88	90	0.3497054716326429
ENSG00000107798	-0.03793538061561197	-1.4859000711560484	0.13911320065765465	88	90	0.3497054716326429
ENSG00000196417	-0.043159746823588474	-1.4865467189350394	0.13913383317776895	88	90	0.34970592584252114
ENSG00000166130	-0.05247281704623674	-1.485439667311189	0.13923282731670583	88	90	0.34986492676202496
ENSG00000141556	-0.0265561881779961	-1.4857288493375618	0.1392380154755003	88	90	0.34986492676202496
ENSG00000250015	-0.11494111639376314	-1.485119292149833	0.1393027030516541	88	90	0.3499760387129347
ENSG00000139132	-0.06087674636809526	-1.4853537239797476	0.13936238848372764	88	90	0.35007455276674876
ENSG00000221988	-0.03400399683973587	-1.4846986015860304	0.13941261126255813	88	90	0.3501492714421976
ENSG00000277806	-0.06659389645328284	-1.4844577978215612	0.13947664959848635	88	90	0.35025866228293706
ENSG00000103671	-0.028714007446246637	-1.4849510334156053	0.1395343430272105	88	90	0.3503520897830062
ENSG00000196391	-0.0674199854121953	-1.4838709583247336	0.13963742888486674	88	90	0.350559447438311
ENSG00000090861	-0.024894247890860033	-1.4844107007548568	0.13969887474182732	88	90	0.3506622224325463
ENSG00000104866	-0.03817509801135355	-1.4833216908784328	0.1398079880656347	88	90	0.3508846011939362
ENSG00000133131	-0.0421992629527157	-1.483589015366585	0.13986407644661178	88	90	0.35097385429419065
ENSG00000225489	0.10268235372237022	1.4829096894142508	0.13992276157696878	88	90	0.3510681804000856
ENSG00000129116	-0.05736599639138129	-1.4842849351176022	0.1399427286745999	88	90	0.3510681804000856
ENSG00000135002	-0.03661707097567701	-1.4828483715165472	0.1399696474849278	88	90	0.35108420160551274
ENSG00000267745	-0.07559514828961733	-1.4824457347591375	0.14002932757260111	88	90	0.35118238078086045
ENSG00000127152	0.09735748521769594	1.4824107529840966	0.1400680703893201	88	90	0.3512280298558417
ENSG00000189046	0.03100003273231744	1.4826727553954175	0.14011699196633584	88	90	0.3512624853789022
ENSG00000132849	-0.04621143932442795	-1.4821145102828341	0.1401270615336881	88	90	0.3512624853789022
ENSG00000089682	-0.06048686627858402	-1.4821521540783322	0.14014343968974038	88	90	0.3512624853789022
ENSG00000281490	-0.08455461099173256	-1.4820983452387333	0.14024309007093128	88	90	0.351412181405159
ENSG00000163686	-0.04947149292429964	-1.4815916196007062	0.1402442672617583	88	90	0.351412181405159
ENSG00000105971	-0.06713146019527816	-1.4815537414334556	0.14031878889332458	88	90	0.35154739506036
ENSG00000137699	0.1641799926293559	1.4809900212236657	0.14051977102450897	88	90	0.3518319567127747
ENSG00000111860	-0.06535055435607307	-1.4806892181844482	0.14055007743820683	88	90	0.3518319567127747
ENSG00000256525	-0.04566239592743693	-1.4809067721587408	0.1405660562799319	88	90	0.3518319567127747
ENSG00000138286	-0.03881330070941558	-1.4803821972834792	0.1406086408535136	88	90	0.3518319567127747
ENSG00000130340	-0.031147764162037905	-1.4805776230337446	0.14066554501127818	88	90	0.3518319567127747
ENSG00000182247	-0.06478078918455576	-1.4804988858343398	0.14068754083912852	88	90	0.3518319567127747
ENSG00000164035	-0.08549955654322594	-1.4800864974683288	0.1407139100948964	88	90	0.3518319567127747
ENSG00000185420	-0.040233007714215674	-1.4800004755675353	0.14073116750764755	88	90	0.3518319567127747
ENSG00000168961	0.06035130031293168	1.4798012881246208	0.14074352149719413	88	90	0.3518319567127747
ENSG00000164252	-0.032427012598011284	-1.4800284867676627	0.14074907996507016	88	90	0.3518319567127747
ENSG00000223960	-0.06512183338906197	-1.4799221470333996	0.14075317857129435	88	90	0.3518319567127747
ENSG00000149131	-0.05304762279730202	-1.480236599569997	0.14076017535037783	88	90	0.3518319567127747
ENSG00000087074	-0.038447697830922056	-1.4799164119581885	0.14076876504957866	88	90	0.3518319567127747
ENSG00000166851	0.0780116824563386	1.4795259078644805	0.14080127358862293	88	90	0.3518319567127747
ENSG00000135426	-0.11521484301666152	-1.4795183363010875	0.140816248565938	88	90	0.3518319567127747
ENSG00000261934	-0.09197361807562032	-1.4795943405937009	0.14082286833390276	88	90	0.3518319567127747
ENSG00000102780	-0.06510700526338375	-1.4795459130684778	0.14082512903414393	88	90	0.3518319567127747
ENSG00000029153	-0.0703254183591624	-1.47963031942889	0.14082644797158975	88	90	0.3518319567127747
ENSG00000261373	0.08060795584465685	1.4796555992194371	0.14083408982869824	88	90	0.3518319567127747
ENSG00000198517	-0.050605308100916346	-1.4806414336283147	0.14084389401128386	88	90	0.3518319567127747
ENSG00000160294	-0.052885786641332366	-1.480147284224774	0.1409021453344892	88	90	0.35192605654023235
ENSG00000235609	-0.054958418474697845	-1.4789211006865934	0.14099015739281823	88	90	0.35209445030813474
ENSG00000111669	-0.022615937295046074	-1.4784306816601986	0.14113666109065645	88	90	0.3523248069897216
ENSG00000134697	-0.02730221008856404	-1.478702265187575	0.14113761048078544	88	90	0.3523248069897216
ENSG00000179241	-0.07067025108813896	-1.4782143884630234	0.14114421474235878	88	90	0.3523248069897216
ENSG00000288156	-0.11755933402242191	-1.4782648423982376	0.14119212039863072	88	90	0.352383758599939
ENSG00000167397	-0.03451676107862767	-1.4780289490027387	0.14120904812718768	88	90	0.352383758599939
ENSG00000108094	-0.028402238323293805	-1.4782190195137457	0.14125558544537276	88	90	0.3524484540391695
ENSG00000159086	-0.04215710202803358	-1.47804298253873	0.14133857467981062	88	90	0.3525569604082864
ENSG00000272655	-0.045499945373730144	-1.477534880528045	0.1413403101701154	88	90	0.3525569604082864
ENSG00000004660	-0.050221114494921615	-1.4772617424930257	0.14140669282400642	88	90	0.35267109693665194
ENSG00000110344	-0.0689337012480502	-1.477189540257645	0.1414821397378632	88	90	0.3527618844053853
ENSG00000116717	-0.037227043998570686	-1.4774642229554331	0.1414843560004756	88	90	0.3527618844053853
ENSG00000104133	-0.04652322079766469	-1.4779357959668973	0.14154312028459456	88	90	0.35285694908095677
ENSG00000054983	-0.043628875334094985	-1.4766230485444622	0.14169958016811987	88	90	0.3531589704507849
ENSG00000200253	-0.09920609095172606	-1.4760838324638053	0.1417177811317757	88	90	0.3531589704507849
ENSG00000157693	-0.04079565515943839	-1.4761646684057048	0.14172623283427604	88	90	0.3531589704507849
ENSG00000089351	-0.024769913723560855	-1.4762753325554727	0.14175534752500948	88	90	0.3531800506090831
ENSG00000120868	-0.06743713347898761	-1.4765472664466899	0.14181103330030964	88	90	0.35322290180101873
ENSG00000011105	-0.042225992548377445	-1.4759390584233085	0.14181386167986396	88	90	0.35322290180101873
ENSG00000123104	-0.06656567867018381	-1.4755202448461906	0.14186273269984512	88	90	0.3532344180384038
ENSG00000147174	-0.0657692637867402	-1.475519574113781	0.14186703431592085	88	90	0.3532344180384038
ENSG00000174946	-0.12788464884373707	-1.4754730863359578	0.1418804598565856	88	90	0.3532344180384038
ENSG00000101266	-0.034988965454954	-1.4757911544240974	0.14193807573712644	88	90	0.3533264168043565
ENSG00000215030	0.03935003480922816	1.475093142273257	0.14197628517115177	88	90	0.3533700873568449
ENSG00000167748	0.17008823861024958	1.4751243601059454	0.1420332773708697	88	90	0.3534604875221221
ENSG00000185818	-0.12993202175654295	-1.4748154675446423	0.14205966872470752	88	90	0.3534747199539834
ENSG00000107731	-0.055804024191015156	-1.4755404848051812	0.14212744739002017	88	90	0.3535698482151452
ENSG00000128563	-0.027093923158783895	-1.4745959362177081	0.14213925589981333	88	90	0.3535698482151452
ENSG00000108474	-0.055968310760538875	-1.4744381665633886	0.14220481967284287	88	90	0.3536814853215913
ENSG00000156650	-0.05842445192319623	-1.4741846169793775	0.14224499431935614	88	90	0.3537299531510574
ENSG00000168995	-0.10803837868272259	-1.474044166313498	0.1423032343850192	88	90	0.3538023580766239
ENSG00000102595	-0.04085554781966083	-1.4738234645552672	0.1423154932365062	88	90	0.3538023580766239
ENSG00000272143	-0.08433262082357817	-1.4736951891687347	0.14235025069499982	88	90	0.3538373217958718
ENSG00000112592	-0.028644757588062397	-1.4745477008604704	0.14245255872264226	88	90	0.35401305936681343
ENSG00000279865	-0.06362869342883992	-1.4732882485481626	0.1424623581205359	88	90	0.35401305936681343
ENSG00000260807	0.09741209308112109	1.47315868899263	0.1425091048663955	88	90	0.3540745997588905
ENSG00000141198	-0.05585791012818708	-1.473038487695866	0.14252853793440803	88	90	0.3540745997588905
ENSG00000204065	-0.13356952892737772	-1.472778662938419	0.14262438655083706	88	90	0.35423999645215365
ENSG00000164465	-0.04998589028082856	-1.4730384861407655	0.14263769658385916	88	90	0.35423999645215365
ENSG00000115816	-0.04610891765652658	-1.4738702433615312	0.14265726741736534	88	90	0.35423999645215365
ENSG00000112306	0.013584655050514982	1.4725425076939553	0.1427242022531477	88	90	0.35435474580028636
ENSG00000140750	-0.031119795055922328	-1.4731999558185513	0.14277045486621848	88	90	0.35441811959312863
ENSG00000139921	-0.035737812888049	-1.4726181629883408	0.14281618466942497	88	90	0.35448017733524423
ENSG00000198846	-0.09404818206994503	-1.4719119813219395	0.14285340620436598	88	90	0.3545211019867132
ENSG00000151923	-0.023014432707118893	-1.4722653793821432	0.14295220668814498	88	90	0.35463249323006174
ENSG00000143751	-0.04278277127484742	-1.4717926911626058	0.14297015705132285	88	90	0.35463249323006174
ENSG00000105737	-0.11264315697287053	-1.4715103085685877	0.1429847597252669	88	90	0.35463249323006174
ENSG00000140030	-0.0959738816126805	-1.4714723961515876	0.14300283709181338	88	90	0.35463249323006174
ENSG00000116990	0.07663646189814566	1.4710860373684445	0.1430582785242683	88	90	0.35463249323006174
ENSG00000137656	-0.022463132616314052	-1.4719843926465723	0.14306230893565752	88	90	0.35463249323006174
ENSG00000100462	-0.042387225385323024	-1.4719140256026997	0.14310136776859994	88	90	0.35463249323006174
ENSG00000104412	-0.031063766550536442	-1.471539525360092	0.14311353830437018	88	90	0.35463249323006174
ENSG00000136868	-0.03538627715856668	-1.4709375839958898	0.1431168993742243	88	90	0.35463249323006174
ENSG00000152229	-0.08476721917698371	-1.4708664015941275	0.1431290464823183	88	90	0.35463249323006174
ENSG00000144959	-0.05674253451732403	-1.4707984843039403	0.14313216441842005	88	90	0.35463249323006174
ENSG00000077264	-0.1271897460560354	-1.4707825324936181	0.1431471704938234	88	90	0.35463249323006174
ENSG00000178947	-0.0744327644502274	-1.4705305379968674	0.14322218734486164	88	90	0.35471682016809125
ENSG00000175063	0.0833755723864571	1.470584517538258	0.143222698780075	88	90	0.35471682016809125
ENSG00000133704	-0.030747171307885512	-1.4706911601146897	0.1433020179745903	88	90	0.3548618689858826
ENSG00000047849	-0.027725856688635808	-1.47014888843325	0.1433540678885078	88	90	0.3548635453782694
ENSG00000109929	-0.04182259406946809	-1.4701822060997078	0.1433687444819603	88	90	0.3548635453782694
ENSG00000265452	-0.09033414907116577	-1.4699235196445344	0.14337011825703716	88	90	0.3548635453782694
ENSG00000253414	0.11136225207705475	1.4698978212975646	0.14339724142488403	88	90	0.3548635453782694
ENSG00000170786	0.14365045781849028	1.470130603954344	0.14340646228222947	88	90	0.3548635453782694
ENSG00000007038	0.180364844855734	1.4695123743202578	0.14348282744692367	88	90	0.35497351544526773
ENSG00000168237	0.06512268629900309	1.4694632804048031	0.14349242287605654	88	90	0.35497351544526773
ENSG00000257621	-0.040874490861091406	-1.470289382855935	0.14358989361270516	88	90	0.35515513715945335
ENSG00000271327	-0.0858257623961729	-1.4690811628038323	0.1436073816200047	88	90	0.35515513715945335
ENSG00000255508	-0.044058168973591716	-1.468825751303463	0.14366784529187304	88	90	0.35525328801818323
ENSG00000181143	-0.19083274287530805	-1.4686671363045545	0.14370858035445153	88	90	0.3552698662903684
ENSG00000101210	-0.11285705730556783	-1.468638401265992	0.14371610416576866	88	90	0.3552698662903684
ENSG00000270504	-0.06278328206095596	-1.4685402578657154	0.1437430176696289	88	90	0.35528503312127563
ENSG00000100413	-0.03821397745461108	-1.46881488332988	0.1437683740240242	88	90	0.3552963473676528
ENSG00000065833	-0.06035521406610389	-1.4684467193046022	0.14380371751524423	88	90	0.3553099142665407
ENSG00000197872	-0.08102681324346905	-1.4686291523289734	0.1438154229275822	88	90	0.3553099142665407
ENSG00000206913	-0.11811689406895609	-1.468397256642146	0.1438506985955492	88	90	0.3553457230981358
ENSG00000107719	-0.06183816982918566	-1.4684885791372437	0.1438787857416904	88	90	0.35536376677699905
ENSG00000163590	-0.06460943385656703	-1.4678357278949712	0.14394180404028767	88	90	0.35546806864310787
ENSG00000132406	-0.02790580935353315	-1.4684635012454714	0.1440101129061575	88	90	0.35547152887583533
ENSG00000214814	0.19392220059566978	1.467562730898961	0.14401398041670388	88	90	0.35547152887583533
ENSG00000267680	-0.04833720656011953	-1.4679923050643617	0.14401900830308095	88	90	0.35547152887583533
ENSG00000159720	-0.023100671917478444	-1.4688447666513675	0.14402636131070748	88	90	0.35547152887583533
ENSG00000163931	0.025470804778068956	1.4673748520112158	0.1440643339676573	88	90	0.3555139336863865
ENSG00000130558	-0.09734126601562787	-1.4672392784151573	0.1441040622617294	88	90	0.35556065809715887
ENSG00000165678	-0.01752063953361871	-1.4675336947920261	0.14413710794918164	88	90	0.35559088281965906
ENSG00000235859	-0.03437112204423798	-1.4670817102465037	0.1442623042852953	88	90	0.3558484046414115
ENSG00000024862	-0.019627621694231046	-1.466576499956547	0.14429773968357118	88	90	0.355884472933706
ENSG00000170231	0.17846583647014413	1.4663318118516628	0.14440492447965356	88	90	0.3560974623128924
ENSG00000231889	-0.05759439741162109	-1.4660495361549017	0.14443005135902703	88	90	0.35610806751088725
ENSG00000039523	-0.03391985521117835	-1.4666482871954631	0.14449278478397254	88	90	0.3562113793283083
ENSG00000204632	0.08453469623835774	1.4659754590703205	0.14455754380787864	88	90	0.35622194098584326
ENSG00000110315	-0.03696372545032034	-1.4655667719705063	0.14459195228371402	88	90	0.35622194098584326
ENSG00000135829	-0.0237109876195154	-1.4659944838530634	0.144604465761509	88	90	0.35622194098584326
ENSG00000170684	0.07352464173903717	1.4655309810985722	0.14460836617253128	88	90	0.35622194098584326
ENSG00000124602	0.08690814699461802	1.4667213061051743	0.14461246003522965	88	90	0.35622194098584326
ENSG00000106261	-0.03700790450635161	-1.4653775589559874	0.14462206645556605	88	90	0.35622194098584326
ENSG00000178343	-0.1164511864013007	-1.465090836127356	0.14468570250705448	88	90	0.35632735520209197
ENSG00000273680	-0.05698394026377285	-1.4657264886914032	0.14474222181707871	88	90	0.35641521469617354
ENSG00000165434	-0.06507021792224155	-1.4647457864527957	0.14480218447204682	88	90	0.35651152660727553
ENSG00000142798	-0.06889261246751976	-1.4652492413333615	0.14486505770413147	88	90	0.3565883642901391
ENSG00000127870	-0.03462170586430169	-1.4649582698038346	0.1449016769591555	88	90	0.3565883642901391
ENSG00000165443	-0.11252587850453821	-1.4642446814107524	0.14491157428466528	88	90	0.3565883642901391
ENSG00000105523	0.09939623460636815	1.4642190695163038	0.14493220474874918	88	90	0.3565883642901391
ENSG00000182107	-0.04836484177543943	-1.464283356854003	0.14493766488195023	88	90	0.3565883642901391
ENSG00000185641	0.033188329723294	1.4639033098268748	0.14503156119375119	88	90	0.3567680427063662
ENSG00000133731	-0.045227491473099235	-1.4641230629679924	0.1451486483519831	88	90	0.3569546237113113
ENSG00000106605	-0.02888974386188803	-1.463300706608041	0.14516928376735022	88	90	0.3569546237113113
ENSG00000099889	-0.06402600622058108	-1.463266924443816	0.14518590330950426	88	90	0.3569546237113113
ENSG00000211767	-0.18364074370785644	-1.4632660225853182	0.14519091221195218	88	90	0.3569546237113113
ENSG00000173614	-0.03998055191843575	-1.4631258452053453	0.14522831750933737	88	90	0.3569952560512018
ENSG00000163138	-0.03932104648413004	-1.463320762726298	0.14528647099047706	88	90	0.35708687185082183
ENSG00000272047	-0.028135708487951216	-1.4627367250804604	0.1453440085797743	88	90	0.3571769477875195
ENSG00000152779	-0.16120900141366978	-1.4623951676884455	0.1454165428481919	88	90	0.357254659850029
ENSG00000177932	-0.08527529963158131	-1.462382214044752	0.1454220108101283	88	90	0.357254659850029
ENSG00000116161	-0.031074171346819668	-1.4622997494808598	0.14544253105401161	88	90	0.357254659850029
ENSG00000153207	-0.038110523198946034	-1.4627136261717095	0.1454592047415581	88	90	0.357254659850029
ENSG00000049239	-0.03814236580332109	-1.4620994327202927	0.145500096326089	88	90	0.35729129086802064
ENSG00000106399	-0.033825736275748586	-1.4625308222862716	0.14551591026404442	88	90	0.35729129086802064
ENSG00000287115	-0.08707374059257944	-1.4620004005253135	0.14554819916869782	88	90	0.3573084134658598
ENSG00000065154	-0.031700113820672726	-1.461892383914387	0.1455646767766056	88	90	0.3573084134658598
ENSG00000255529	-0.03532282780504303	-1.4620803371305076	0.14563983743218578	88	90	0.357411400042765
ENSG00000127663	-0.03851524525226058	-1.4617271347308616	0.14567032265283508	88	90	0.357411400042765
ENSG00000239665	-0.056524852713640605	-1.461834951656413	0.14568454621291016	88	90	0.357411400042765
ENSG00000165185	-0.05963643968327026	-1.46129636314567	0.1457268960155146	88	90	0.357411400042765
ENSG00000151702	-0.08090478864748052	-1.4614954723756075	0.14572962229614894	88	90	0.357411400042765
ENSG00000240857	-0.02073772632681603	-1.4615281078944669	0.1457320475523807	88	90	0.357411400042765
ENSG00000069956	-0.0450175538255162	-1.46158726344459	0.14579966950462148	88	90	0.35752596427069017
ENSG00000125089	-0.04948241874340287	-1.4610496070868297	0.1458662452441102	88	90	0.35758728122156835
ENSG00000039650	0.032419536949492844	1.4609313537433553	0.1458665001766442	88	90	0.35758728122156835
ENSG00000135387	-0.026456200152681575	-1.4607859235990657	0.1459175501585049	88	90	0.3576611511124248
ENSG00000158473	-0.09332472150189752	-1.4605803422073504	0.14597279058226378	88	90	0.3577157318870561
ENSG00000102221	-0.04258041776727417	-1.4606091096042486	0.14598165840738508	88	90	0.3577157318870561
ENSG00000186193	0.08917736397530551	1.4600111496651265	0.1460773307279613	88	90	0.35789887922587915
ENSG00000261819	-0.07670112427371234	-1.4598067585962218	0.14614520641534742	88	90	0.35799583324882195
ENSG00000089685	0.08658746895797131	1.4597662401940485	0.14615877606351402	88	90	0.35799583324882195
ENSG00000163608	-0.026363310504844417	-1.460180198039701	0.1461973534495785	88	90	0.3580281574921678
ENSG00000163930	-0.020697763078956655	-1.4597940090062134	0.14621385015309712	88	90	0.3580281574921678
ENSG00000083099	-0.0340158888359694	-1.4594824867653502	0.14623559368082317	88	90	0.35803012834312653
ENSG00000237883	0.0641709048522161	1.4591206729262867	0.14633324974764356	88	90	0.3581188628255458
ENSG00000155957	-0.057967837708146064	-1.4595325246100517	0.14635179720955757	88	90	0.3581188628255458
ENSG00000166959	-0.12998938168588814	-1.4590211400481596	0.14635314328770038	88	90	0.3581188628255458
ENSG00000129493	-0.051985573237835814	-1.4593058924895688	0.14635561222439405	88	90	0.3581188628255458
ENSG00000228409	-0.04826288316433458	-1.4599911688247393	0.14639800050535468	88	90	0.35817132789255396
ENSG00000167700	0.03999181793946294	1.4584716637042183	0.14649635082338217	88	90	0.35834087352306976
ENSG00000211788	-0.1335441791241554	-1.4585402587918141	0.1465092138019639	88	90	0.35834087352306976
ENSG00000167601	-0.06342184160866671	-1.4584797833392127	0.14658428100842277	88	90	0.3584732009386472
ENSG00000124659	-0.024037481286421247	-1.4582843607614178	0.14666107987454075	88	90	0.3585928745932301
ENSG00000115255	0.05885473341151837	1.458026499144386	0.1466751602377362	88	90	0.3585928745932301
ENSG00000260852	-0.0677229663815253	-1.457934775795821	0.14671144184760607	88	90	0.35863029937844404
